codigo,fecha_hora,temperatura,calidad
419,2023-07-05 20:15:00,23.66,1
419,2023-07-05 20:16:00,23.64,1
419,2023-07-05 20:17:00,23.54,1
419,2023-07-05 20:18:00,23.47,1
419,2023-07-05 20:19:00,23.4,1
419,2023-07-05 20:20:00,23.4,1
419,2023-07-05 20:21:00,23.36,1
419,2023-07-05 20:22:00,23.3,1
419,2023-07-05 20:23:00,23.27,1
419,2023-07-05 20:24:00,23.24,1
419,2023-07-05 20:25:00,23.28,1
419,2023-07-05 20:26:00,23.19,1
419,2023-07-05 20:27:00,23.06,1
419,2023-07-05 20:28:00,22.94,1
419,2023-07-05 20:29:00,22.85,1
419,2023-07-05 20:30:00,22.76,1
419,2023-07-05 20:31:00,22.6,1
419,2023-07-05 20:32:00,22.5,1
419,2023-07-05 20:33:00,22.45,1
419,2023-07-05 20:34:00,22.27,1
419,2023-07-05 20:35:00,22.04,1
419,2023-07-05 20:36:00,21.89,1
419,2023-07-05 20:37:00,21.75,1
419,2023-07-05 20:38:00,21.63,1
419,2023-07-05 20:39:00,21.56,1
419,2023-07-05 20:40:00,21.43,1
419,2023-07-05 20:41:00,21.3,1
419,2023-07-05 20:42:00,21.2,1
419,2023-07-05 20:43:00,21.09,1
419,2023-07-05 20:44:00,21.01,1
419,2023-07-05 20:45:00,20.94,1
419,2023-07-05 20:46:00,20.79,1
419,2023-07-05 20:47:00,20.66,1
419,2023-07-05 20:48:00,20.52,1
419,2023-07-05 20:49:00,20.37,1
419,2023-07-05 20:50:00,20.3,1
419,2023-07-05 20:51:00,20.21,1
419,2023-07-05 20:52:00,20.16,1
419,2023-07-05 20:53:00,20.13,1
419,2023-07-05 20:54:00,20.13,1
419,2023-07-05 20:55:00,20.11,1
419,2023-07-05 20:56:00,20.03,1
419,2023-07-05 20:57:00,20.0,1
419,2023-07-05 20:58:00,20.03,1
419,2023-07-05 20:59:00,19.98,1
419,2023-07-05 21:00:00,19.91,1
419,2023-07-05 21:01:00,19.9,1
419,2023-07-05 21:02:00,19.84,1
419,2023-07-05 21:03:00,19.8,1
419,2023-07-05 21:04:00,19.77,1
419,2023-07-05 21:05:00,19.76,1
419,2023-07-05 21:06:00,19.73,1
419,2023-07-05 21:07:00,19.7,1
419,2023-07-05 21:08:00,19.7,1
419,2023-07-05 21:09:00,19.7,1
419,2023-07-05 21:10:00,19.61,1
419,2023-07-05 21:11:00,19.68,1
419,2023-07-05 21:12:00,19.7,1
419,2023-07-05 21:13:00,19.7,1
419,2023-07-05 21:14:00,19.62,1
419,2023-07-05 21:15:00,19.51,1
419,2023-07-05 21:16:00,19.47,1
419,2023-07-05 21:17:00,19.42,1
419,2023-07-05 21:18:00,19.5,1
419,2023-07-05 21:19:00,19.45,1
419,2023-07-05 21:20:00,19.4,1
419,2023-07-05 21:21:00,19.4,1
419,2023-07-05 21:22:00,19.36,1
419,2023-07-05 21:23:00,19.3,1
419,2023-07-05 21:24:00,19.3,1
419,2023-07-05 21:25:00,19.3,1
419,2023-07-05 21:26:00,19.3,1
419,2023-07-05 21:27:00,19.3,1
419,2023-07-05 21:28:00,19.3,1
419,2023-07-05 21:29:00,19.3,1
419,2023-07-05 21:30:00,19.3,1
419,2023-07-05 21:31:00,19.3,1
419,2023-07-05 21:32:00,19.3,1
419,2023-07-05 21:33:00,19.21,1
419,2023-07-05 21:34:00,19.18,1
419,2023-07-05 21:35:00,19.17,1
419,2023-07-05 21:36:00,19.2,1
419,2023-07-05 21:37:00,19.2,1
419,2023-07-05 21:38:00,19.2,1
419,2023-07-05 21:39:00,19.2,1
419,2023-07-05 21:40:00,19.14,1
419,2023-07-05 21:41:00,19.14,1
419,2023-07-05 21:42:00,19.2,1
419,2023-07-05 21:43:00,19.17,1
419,2023-07-05 21:44:00,19.1,1
419,2023-07-05 21:45:00,19.1,1
419,2023-07-05 21:46:00,19.1,156272
419,2023-07-05 21:47:00,19.1,1
419,2023-07-05 21:48:00,19.1,1
419,2023-07-05 21:49:00,19.1,1
419,2023-07-05 21:50:00,19.1,1
419,2023-07-05 21:51:00,19.1,1
419,2023-07-05 21:52:00,19.1,1
419,2023-07-05 21:53:00,19.05,1
419,2023-07-05 21:54:00,18.99,156272
419,2023-07-05 21:55:00,18.9,1
419,2023-07-05 21:56:00,18.88,1
419,2023-07-05 21:57:00,18.9,1
419,2023-07-05 21:58:00,18.9,1
419,2023-07-05 21:59:00,18.9,1
419,2023-07-05 22:00:00,18.86,1
419,2023-07-05 22:01:00,18.86,1
419,2023-07-05 22:02:00,18.8,1
419,2023-07-05 22:03:00,18.8,1
419,2023-07-05 22:04:00,18.8,1
419,2023-07-05 22:05:00,18.75,1
419,2023-07-05 22:06:00,18.8,1
419,2023-07-05 22:07:00,18.8,1
419,2023-07-05 22:08:00,18.79,1
419,2023-07-05 22:09:00,18.8,1
419,2023-07-05 22:10:00,18.76,1
419,2023-07-05 22:11:00,18.8,1
419,2023-07-05 22:12:00,18.79,1
419,2023-07-05 22:13:00,18.8,1
419,2023-07-05 22:14:00,18.8,1
419,2023-07-05 22:15:00,18.77,1
419,2023-07-05 22:16:00,18.73,1
419,2023-07-05 22:17:00,18.7,1
419,2023-07-05 22:18:00,18.7,1
419,2023-07-05 22:19:00,18.75,1
419,2023-07-05 22:20:00,18.8,1
419,2023-07-05 22:21:00,18.8,1
419,2023-07-05 22:22:00,18.8,1
419,2023-07-05 22:23:00,18.8,1
419,2023-07-05 22:24:00,18.8,1
419,2023-07-05 22:25:00,18.74,1
419,2023-07-05 22:26:00,18.61,1
419,2023-07-05 22:27:00,18.6,1
419,2023-07-05 22:28:00,18.6,1
419,2023-07-05 22:29:00,18.52,1
419,2023-07-05 22:30:00,18.47,1
419,2023-07-05 22:31:00,18.4,1
419,2023-07-05 22:32:00,18.4,1
419,2023-07-05 22:33:00,18.4,1
419,2023-07-05 22:34:00,18.4,1
419,2023-07-05 22:35:00,18.4,1
419,2023-07-05 22:36:00,18.4,1
419,2023-07-05 22:37:00,18.47,1
419,2023-07-05 22:38:00,18.4,1
419,2023-07-05 22:39:00,18.41,1
419,2023-07-05 22:40:00,18.42,1
419,2023-07-05 22:41:00,18.5,1
419,2023-07-05 22:42:00,18.48,1
419,2023-07-05 22:43:00,18.44,1
419,2023-07-05 22:44:00,18.4,1
419,2023-07-05 22:45:00,18.41,156272
419,2023-07-05 22:46:00,18.4,1
419,2023-07-05 22:47:00,18.41,1
419,2023-07-05 22:48:00,18.5,1
419,2023-07-05 22:49:00,18.5,1
419,2023-07-05 22:50:00,18.56,1
419,2023-07-05 22:51:00,18.6,1
419,2023-07-05 22:52:00,18.6,1
419,2023-07-05 22:53:00,18.6,1
419,2023-07-05 22:54:00,18.6,1
419,2023-07-05 22:55:00,18.6,1
419,2023-07-05 22:56:00,18.6,1
419,2023-07-05 22:57:00,18.6,1
419,2023-07-05 22:58:00,18.51,1
419,2023-07-05 22:59:00,18.5,1
419,2023-07-05 23:00:00,18.58,1
419,2023-07-05 23:01:00,18.54,1
419,2023-07-05 23:02:00,18.64,1
419,2023-07-05 23:03:00,18.7,1
419,2023-07-05 23:04:00,18.71,1
419,2023-07-05 23:05:00,18.73,1
419,2023-07-05 23:06:00,18.7,1
419,2023-07-05 23:07:00,18.7,1
419,2023-07-05 23:08:00,18.7,1
419,2023-07-05 23:09:00,18.72,1
419,2023-07-05 23:10:00,18.8,1
419,2023-07-05 23:11:00,18.84,1
419,2023-07-05 23:12:00,18.8,1
419,2023-07-05 23:13:00,18.8,1
419,2023-07-05 23:14:00,18.82,1
419,2023-07-05 23:15:00,18.9,1
419,2023-07-05 23:16:00,18.8,1
419,2023-07-05 23:17:00,18.8,1
419,2023-07-05 23:18:00,18.79,1
419,2023-07-05 23:19:00,18.7,1
419,2023-07-05 23:20:00,18.7,1
419,2023-07-05 23:21:00,18.7,1
419,2023-07-05 23:22:00,18.7,1
419,2023-07-05 23:23:00,18.7,1
419,2023-07-05 23:24:00,18.7,1
419,2023-07-05 23:25:00,18.7,1
419,2023-07-05 23:26:00,18.7,1
419,2023-07-05 23:27:00,18.68,156272
419,2023-07-05 23:28:00,18.6,1
419,2023-07-05 23:29:00,18.6,1
419,2023-07-05 23:30:00,18.6,1
419,2023-07-05 23:31:00,18.65,1
419,2023-07-05 23:32:00,18.7,1
419,2023-07-05 23:33:00,18.7,1
419,2023-07-05 23:34:00,18.7,1
419,2023-07-05 23:35:00,18.69,1
419,2023-07-05 23:36:00,18.6,1
419,2023-07-05 23:37:00,18.6,1
419,2023-07-05 23:38:00,18.61,1
419,2023-07-05 23:39:00,18.7,1
419,2023-07-05 23:40:00,18.7,1
419,2023-07-05 23:41:00,18.7,1
419,2023-07-05 23:42:00,18.7,1
419,2023-07-05 23:43:00,18.7,1
419,2023-07-05 23:44:00,18.7,1
419,2023-07-05 23:45:00,18.7,1
419,2023-07-05 23:46:00,18.64,1
419,2023-07-05 23:47:00,18.64,1
419,2023-07-05 23:48:00,18.7,1
419,2023-07-05 23:49:00,18.7,1
419,2023-07-05 23:50:00,18.7,1
419,2023-07-05 23:51:00,18.7,1
419,2023-07-05 23:52:00,18.68,1
419,2023-07-05 23:53:00,18.6,1
419,2023-07-05 23:54:00,18.6,1
419,2023-07-05 23:55:00,18.67,1
419,2023-07-05 23:56:00,18.7,1
419,2023-07-05 23:57:00,18.79,1
419,2023-07-05 23:58:00,18.83,1
419,2023-07-05 23:59:00,18.9,1
419,2023-07-06 00:00:00,18.9,1
419,2023-07-06 00:01:00,18.9,1
419,2023-07-06 00:02:00,18.9,1
419,2023-07-06 00:03:00,18.9,1
419,2023-07-06 00:04:00,18.9,1
419,2023-07-06 00:05:00,18.9,1
419,2023-07-06 00:06:00,18.9,1
419,2023-07-06 00:07:00,18.9,1
419,2023-07-06 00:08:00,18.9,1
419,2023-07-06 00:09:00,18.86,1
419,2023-07-06 00:10:00,18.89,1
419,2023-07-06 00:11:00,18.9,1
419,2023-07-06 00:12:00,18.9,1
419,2023-07-06 00:13:00,18.83,1
419,2023-07-06 00:14:00,18.9,1
419,2023-07-06 00:15:00,18.94,1
419,2023-07-06 00:16:00,18.9,1
419,2023-07-06 00:17:00,18.9,1
419,2023-07-06 00:18:00,18.9,1
419,2023-07-06 00:19:00,18.9,1
419,2023-07-06 00:20:00,18.9,1
419,2023-07-06 00:21:00,18.9,1
419,2023-07-06 00:22:00,18.9,1
419,2023-07-06 00:23:00,18.9,1
419,2023-07-06 00:24:00,18.9,1
419,2023-07-06 00:25:00,18.9,1
419,2023-07-06 00:26:00,18.9,1
419,2023-07-06 00:27:00,18.9,1
419,2023-07-06 00:28:00,18.91,1
419,2023-07-06 00:29:00,19.0,1
419,2023-07-06 00:30:00,19.0,1
419,2023-07-06 00:31:00,19.0,1
419,2023-07-06 00:32:00,19.0,1
419,2023-07-06 00:33:00,19.0,1
419,2023-07-06 00:34:00,19.0,1
419,2023-07-06 00:35:00,18.95,1
419,2023-07-06 00:36:00,18.9,1
419,2023-07-06 00:37:00,18.9,1
419,2023-07-06 00:38:00,18.9,1
419,2023-07-06 00:39:00,18.9,1
419,2023-07-06 00:40:00,18.99,1
419,2023-07-06 00:41:00,18.95,1
419,2023-07-06 00:42:00,19.0,1
419,2023-07-06 00:43:00,19.05,1
419,2023-07-06 00:44:00,19.1,1
419,2023-07-06 00:45:00,19.1,1
419,2023-07-06 00:46:00,19.04,1
419,2023-07-06 00:47:00,18.99,1
419,2023-07-06 00:48:00,18.9,1
419,2023-07-06 00:49:00,19.0,1
419,2023-07-06 00:50:00,19.0,1
419,2023-07-06 00:51:00,19.0,1
419,2023-07-06 00:52:00,19.0,1
419,2023-07-06 00:53:00,19.0,1
419,2023-07-06 00:54:00,19.0,1
419,2023-07-06 00:55:00,19.0,1
419,2023-07-06 00:56:00,19.0,1
419,2023-07-06 00:57:00,19.0,1
419,2023-07-06 00:58:00,19.05,1
419,2023-07-06 00:59:00,19.1,1
419,2023-07-06 01:00:00,19.1,1
419,2023-07-06 01:01:00,19.1,1
419,2023-07-06 01:02:00,19.1,1
419,2023-07-06 01:03:00,19.1,1
419,2023-07-06 01:04:00,19.1,1
419,2023-07-06 01:05:00,19.1,1
419,2023-07-06 01:06:00,19.1,1
419,2023-07-06 01:07:00,19.1,1
419,2023-07-06 01:08:00,19.1,1
419,2023-07-06 01:09:00,19.1,1
419,2023-07-06 01:10:00,19.15,1
419,2023-07-06 01:11:00,19.2,1
419,2023-07-06 01:12:00,19.2,1
419,2023-07-06 01:13:00,19.2,1
419,2023-07-06 01:14:00,19.2,1
419,2023-07-06 01:15:00,19.13,1
419,2023-07-06 01:16:00,19.1,1
419,2023-07-06 01:17:00,19.08,1
419,2023-07-06 01:18:00,18.98,1
419,2023-07-06 01:19:00,18.97,1
419,2023-07-06 01:20:00,18.92,1
419,2023-07-06 01:21:00,18.9,1
419,2023-07-06 01:22:00,18.86,1
419,2023-07-06 01:23:00,18.76,1
419,2023-07-06 01:24:00,18.7,1
419,2023-07-06 01:25:00,18.7,1
419,2023-07-06 01:26:00,18.7,1
419,2023-07-06 01:27:00,18.74,1
419,2023-07-06 01:28:00,18.8,1
419,2023-07-06 01:29:00,18.79,1
419,2023-07-06 01:30:00,18.8,1
419,2023-07-06 01:31:00,18.8,1
419,2023-07-06 01:32:00,18.8,1
419,2023-07-06 01:33:00,18.85,1
419,2023-07-06 01:34:00,18.9,1
419,2023-07-06 01:35:00,18.9,1
419,2023-07-06 01:36:00,18.9,1
419,2023-07-06 01:37:00,18.99,1
419,2023-07-06 01:38:00,19.04,1
419,2023-07-06 01:39:00,19.1,1
419,2023-07-06 01:40:00,19.16,1
419,2023-07-06 01:41:00,19.2,1
419,2023-07-06 01:42:00,19.2,1
419,2023-07-06 01:43:00,19.2,1
419,2023-07-06 01:44:00,19.2,1
419,2023-07-06 01:45:00,19.2,1
419,2023-07-06 01:46:00,19.23,1
419,2023-07-06 01:47:00,19.2,1
419,2023-07-06 01:48:00,19.24,1
419,2023-07-06 01:49:00,19.23,1
419,2023-07-06 01:50:00,19.2,1
419,2023-07-06 01:51:00,19.2,1
419,2023-07-06 01:52:00,19.2,1
419,2023-07-06 01:53:00,19.2,1
419,2023-07-06 01:54:00,19.2,1
419,2023-07-06 01:55:00,19.2,1
419,2023-07-06 01:56:00,19.29,1
419,2023-07-06 01:57:00,19.25,1
419,2023-07-06 01:58:00,19.2,1
419,2023-07-06 01:59:00,19.2,1
419,2023-07-06 02:00:00,19.26,1
419,2023-07-06 02:01:00,19.3,1
419,2023-07-06 02:02:00,19.3,1
419,2023-07-06 02:03:00,19.25,1
419,2023-07-06 02:04:00,19.2,1
419,2023-07-06 02:05:00,19.2,1
419,2023-07-06 02:06:00,19.2,1
419,2023-07-06 02:07:00,19.15,1
419,2023-07-06 02:08:00,19.1,1
419,2023-07-06 02:09:00,19.12,1
419,2023-07-06 02:10:00,19.2,1
419,2023-07-06 02:11:00,19.2,1
419,2023-07-06 02:12:00,19.11,1
419,2023-07-06 02:13:00,19.1,1
419,2023-07-06 02:14:00,19.1,1
419,2023-07-06 02:15:00,19.11,1
419,2023-07-06 02:16:00,19.15,1
419,2023-07-06 02:17:00,19.11,1
419,2023-07-06 02:18:00,19.12,1
419,2023-07-06 02:19:00,19.1,1
419,2023-07-06 02:20:00,19.1,1
419,2023-07-06 02:21:00,19.1,1
419,2023-07-06 02:22:00,19.1,1
419,2023-07-06 02:23:00,19.1,1
419,2023-07-06 02:24:00,19.1,1
419,2023-07-06 02:25:00,19.1,1
419,2023-07-06 02:26:00,19.1,1
419,2023-07-06 02:27:00,19.1,1
419,2023-07-06 02:28:00,19.1,1
419,2023-07-06 02:29:00,19.1,1
419,2023-07-06 02:30:00,19.2,1
419,2023-07-06 02:31:00,19.2,1
419,2023-07-06 02:32:00,19.2,1
419,2023-07-06 02:33:00,19.2,1
419,2023-07-06 02:34:00,19.2,1
419,2023-07-06 02:35:00,19.2,1
419,2023-07-06 02:36:00,19.2,1
419,2023-07-06 02:37:00,19.2,1
419,2023-07-06 02:38:00,19.2,1
419,2023-07-06 02:39:00,19.2,1
419,2023-07-06 02:40:00,19.2,1
419,2023-07-06 02:41:00,19.2,1
419,2023-07-06 02:42:00,19.2,1
419,2023-07-06 02:43:00,19.24,1
419,2023-07-06 02:44:00,19.3,1
419,2023-07-06 02:45:00,19.3,1
419,2023-07-06 02:46:00,19.3,1
419,2023-07-06 02:47:00,19.3,1
419,2023-07-06 02:48:00,19.27,1
419,2023-07-06 02:49:00,19.2,1
419,2023-07-06 02:50:00,19.2,1
419,2023-07-06 02:51:00,19.22,1
419,2023-07-06 02:52:00,19.3,1
419,2023-07-06 02:53:00,19.3,1
419,2023-07-06 02:54:00,19.28,1
419,2023-07-06 02:55:00,19.2,1
419,2023-07-06 02:56:00,19.28,1
419,2023-07-06 02:57:00,19.3,1
419,2023-07-06 02:58:00,19.3,1
419,2023-07-06 02:59:00,19.3,1
419,2023-07-06 03:00:00,19.3,1
419,2023-07-06 03:01:00,19.3,1
419,2023-07-06 03:02:00,19.3,1
419,2023-07-06 03:03:00,19.3,1
419,2023-07-06 03:04:00,19.3,1
419,2023-07-06 03:05:00,19.3,1
419,2023-07-06 03:06:00,19.28,1
419,2023-07-06 03:07:00,19.29,1
419,2023-07-06 03:08:00,19.3,1
419,2023-07-06 03:09:00,19.3,1
419,2023-07-06 03:10:00,19.3,1
419,2023-07-06 03:11:00,19.3,1
419,2023-07-06 03:12:00,19.3,1
419,2023-07-06 03:13:00,19.3,1
419,2023-07-06 03:14:00,19.2,1
419,2023-07-06 03:15:00,19.16,1
419,2023-07-06 03:16:00,19.2,1
419,2023-07-06 03:17:00,19.19,1
419,2023-07-06 03:18:00,19.17,1
419,2023-07-06 03:19:00,19.18,1
419,2023-07-06 03:20:00,19.1,1
419,2023-07-06 03:21:00,19.13,1
419,2023-07-06 03:22:00,19.2,1
419,2023-07-06 03:23:00,19.2,1
419,2023-07-06 03:24:00,19.2,1
419,2023-07-06 03:25:00,19.18,1
419,2023-07-06 03:26:00,19.1,1
419,2023-07-06 03:27:00,19.1,1
419,2023-07-06 03:28:00,19.1,1
419,2023-07-06 03:29:00,19.1,1
419,2023-07-06 03:30:00,19.1,1
419,2023-07-06 03:31:00,19.1,1
419,2023-07-06 03:32:00,19.1,1
419,2023-07-06 03:33:00,19.1,1
419,2023-07-06 03:34:00,19.1,1
419,2023-07-06 03:35:00,19.1,1
419,2023-07-06 03:36:00,19.1,1
419,2023-07-06 03:37:00,19.1,1
419,2023-07-06 03:38:00,19.16,1
419,2023-07-06 03:39:00,19.1,1
419,2023-07-06 03:40:00,19.15,1
419,2023-07-06 03:41:00,19.14,1
419,2023-07-06 03:42:00,19.2,1
419,2023-07-06 03:43:00,19.2,1
419,2023-07-06 03:44:00,19.13,1
419,2023-07-06 03:45:00,19.11,1
419,2023-07-06 03:46:00,19.1,1
419,2023-07-06 03:47:00,19.1,1
419,2023-07-06 03:48:00,19.1,1
419,2023-07-06 03:49:00,19.1,1
419,2023-07-06 03:50:00,19.1,1
419,2023-07-06 03:51:00,19.1,1
419,2023-07-06 03:52:00,19.1,1
419,2023-07-06 03:53:00,19.1,1
419,2023-07-06 03:54:00,19.08,1
419,2023-07-06 03:55:00,19.09,1
419,2023-07-06 03:56:00,19.01,1
419,2023-07-06 03:57:00,19.0,1
419,2023-07-06 03:58:00,19.0,1
419,2023-07-06 03:59:00,18.9,1
419,2023-07-06 04:00:00,18.97,1
419,2023-07-06 04:01:00,19.0,1
419,2023-07-06 04:02:00,19.0,1
419,2023-07-06 04:03:00,19.0,1
419,2023-07-06 04:04:00,19.0,1
419,2023-07-06 04:05:00,19.0,1
419,2023-07-06 04:06:00,19.0,1
419,2023-07-06 04:07:00,19.0,1
419,2023-07-06 04:08:00,19.0,1
419,2023-07-06 04:09:00,19.0,1
419,2023-07-06 04:10:00,19.0,1
419,2023-07-06 04:11:00,19.0,1
419,2023-07-06 04:12:00,19.0,1
419,2023-07-06 04:13:00,19.02,1
419,2023-07-06 04:14:00,19.09,1
419,2023-07-06 04:15:00,19.04,1
419,2023-07-06 04:16:00,19.09,1
419,2023-07-06 04:17:00,19.09,1
419,2023-07-06 04:18:00,19.1,1
419,2023-07-06 04:19:00,19.09,1
419,2023-07-06 04:20:00,19.1,1
419,2023-07-06 04:21:00,19.1,1
419,2023-07-06 04:22:00,19.1,1
419,2023-07-06 04:23:00,19.12,1
419,2023-07-06 04:24:00,19.2,1
419,2023-07-06 04:25:00,19.2,1
419,2023-07-06 04:26:00,19.2,1
419,2023-07-06 04:27:00,19.2,1
419,2023-07-06 04:28:00,19.17,1
419,2023-07-06 04:29:00,19.1,1
419,2023-07-06 04:30:00,19.1,1
419,2023-07-06 04:31:00,19.08,1
419,2023-07-06 04:32:00,19.04,1
419,2023-07-06 04:33:00,19.1,1
419,2023-07-06 04:34:00,19.1,1
419,2023-07-06 04:35:00,19.1,1
419,2023-07-06 04:36:00,19.1,1
419,2023-07-06 04:37:00,19.1,1
419,2023-07-06 04:38:00,19.1,1
419,2023-07-06 04:39:00,19.1,1
419,2023-07-06 04:40:00,19.02,1
419,2023-07-06 04:41:00,19.0,1
419,2023-07-06 04:42:00,18.9,1
419,2023-07-06 04:43:00,18.9,1
419,2023-07-06 04:44:00,18.9,1
419,2023-07-06 04:45:00,18.96,1
419,2023-07-06 04:46:00,19.0,1
419,2023-07-06 04:47:00,19.0,1
419,2023-07-06 04:48:00,18.98,1
419,2023-07-06 04:49:00,18.9,1
419,2023-07-06 04:50:00,18.9,1
419,2023-07-06 04:51:00,18.9,1
419,2023-07-06 04:52:00,18.88,1
419,2023-07-06 04:53:00,18.89,1
419,2023-07-06 04:54:00,18.89,1
419,2023-07-06 04:55:00,18.9,1
419,2023-07-06 04:56:00,18.9,1
419,2023-07-06 04:57:00,18.9,1
419,2023-07-06 04:58:00,18.9,1
419,2023-07-06 04:59:00,18.9,1
419,2023-07-06 05:00:00,18.9,1
419,2023-07-06 05:01:00,18.9,1
419,2023-07-06 05:02:00,18.9,1
419,2023-07-06 05:03:00,18.9,1
419,2023-07-06 05:04:00,18.9,1
419,2023-07-06 05:05:00,18.89,1
419,2023-07-06 05:06:00,18.81,1
419,2023-07-06 05:07:00,18.8,1
419,2023-07-06 05:08:00,18.86,1
419,2023-07-06 05:09:00,18.9,1
419,2023-07-06 05:10:00,18.9,1
419,2023-07-06 05:11:00,18.9,1
419,2023-07-06 05:12:00,18.9,1
419,2023-07-06 05:13:00,18.9,1
419,2023-07-06 05:14:00,18.9,1
419,2023-07-06 05:15:00,18.9,1
419,2023-07-06 05:16:00,18.9,1
419,2023-07-06 05:17:00,18.86,1
419,2023-07-06 05:18:00,18.8,1
419,2023-07-06 05:19:00,18.8,1
419,2023-07-06 05:20:00,18.8,1
419,2023-07-06 05:21:00,18.8,1
419,2023-07-06 05:22:00,18.8,1
419,2023-07-06 05:23:00,18.8,1
419,2023-07-06 05:24:00,18.8,1
419,2023-07-06 05:25:00,18.8,1
419,2023-07-06 05:26:00,18.8,1
419,2023-07-06 05:27:00,18.75,1
419,2023-07-06 05:28:00,18.7,1
419,2023-07-06 05:29:00,18.7,1
419,2023-07-06 05:30:00,18.7,1
419,2023-07-06 05:31:00,18.7,1
419,2023-07-06 05:32:00,18.7,1
419,2023-07-06 05:33:00,18.73,1
419,2023-07-06 05:34:00,18.77,1
419,2023-07-06 05:35:00,18.7,1
419,2023-07-06 05:36:00,18.71,1
419,2023-07-06 05:37:00,18.79,1
419,2023-07-06 05:38:00,18.74,1
419,2023-07-06 05:39:00,18.72,1
419,2023-07-06 05:40:00,18.72,1
419,2023-07-06 05:41:00,18.76,1
419,2023-07-06 05:42:00,18.8,1
419,2023-07-06 05:43:00,18.8,1
419,2023-07-06 05:44:00,18.8,1
419,2023-07-06 05:45:00,18.8,1
419,2023-07-06 05:46:00,18.8,1
419,2023-07-06 05:47:00,18.8,1
419,2023-07-06 05:48:00,18.8,1
419,2023-07-06 05:49:00,18.8,1
419,2023-07-06 05:50:00,18.8,1
419,2023-07-06 05:51:00,18.8,1
419,2023-07-06 05:52:00,18.8,1
419,2023-07-06 05:53:00,18.8,1
419,2023-07-06 05:54:00,18.8,1
419,2023-07-06 05:55:00,18.74,1
419,2023-07-06 05:56:00,18.7,1
419,2023-07-06 05:57:00,18.7,1
419,2023-07-06 05:58:00,18.7,1
419,2023-07-06 05:59:00,18.71,1
419,2023-07-06 06:00:00,18.71,1
419,2023-07-06 06:01:00,18.79,1
419,2023-07-06 06:02:00,18.8,1
419,2023-07-06 06:03:00,18.8,1
419,2023-07-06 06:04:00,18.8,1
419,2023-07-06 06:05:00,18.8,1
419,2023-07-06 06:06:00,18.84,1
419,2023-07-06 06:07:00,18.9,1
419,2023-07-06 06:08:00,18.9,1
419,2023-07-06 06:09:00,18.9,1
419,2023-07-06 06:10:00,18.9,1
419,2023-07-06 06:11:00,18.9,1
419,2023-07-06 06:12:00,18.9,1
419,2023-07-06 06:13:00,18.9,1
419,2023-07-06 06:14:00,18.9,1
419,2023-07-06 06:15:00,18.94,1
419,2023-07-06 06:16:00,19.0,1
419,2023-07-06 06:17:00,18.95,1
419,2023-07-06 06:18:00,18.9,1
419,2023-07-06 06:19:00,18.9,1
419,2023-07-06 06:20:00,18.9,1
419,2023-07-06 06:21:00,18.9,1
419,2023-07-06 06:22:00,18.9,1
419,2023-07-06 06:23:00,18.9,1
419,2023-07-06 06:24:00,18.83,1
419,2023-07-06 06:25:00,18.8,1
419,2023-07-06 06:26:00,18.9,1
419,2023-07-06 06:27:00,18.9,1
419,2023-07-06 06:28:00,18.9,1
419,2023-07-06 06:29:00,18.9,1
419,2023-07-06 06:30:00,18.9,1
419,2023-07-06 06:31:00,18.97,1
419,2023-07-06 06:32:00,19.0,1
419,2023-07-06 06:33:00,19.0,1
419,2023-07-06 06:34:00,18.91,1
419,2023-07-06 06:35:00,18.9,1
419,2023-07-06 06:36:00,18.9,1
419,2023-07-06 06:37:00,18.9,1
419,2023-07-06 06:38:00,18.96,1
419,2023-07-06 06:39:00,18.9,1
419,2023-07-06 06:40:00,18.9,1
419,2023-07-06 06:41:00,18.9,1
419,2023-07-06 06:42:00,18.91,1
419,2023-07-06 06:43:00,18.99,1
419,2023-07-06 06:44:00,18.99,1
419,2023-07-06 06:45:00,18.95,1
419,2023-07-06 06:46:00,19.0,1
419,2023-07-06 06:47:00,19.0,1
419,2023-07-06 06:48:00,19.01,1
419,2023-07-06 06:49:00,19.04,1
419,2023-07-06 06:50:00,19.09,1
419,2023-07-06 06:51:00,19.08,1
419,2023-07-06 06:52:00,19.03,1
419,2023-07-06 06:53:00,19.0,1
419,2023-07-06 06:54:00,19.0,1
419,2023-07-06 06:55:00,19.09,1
419,2023-07-06 06:56:00,19.1,1
419,2023-07-06 06:57:00,19.1,1
419,2023-07-06 06:58:00,19.1,1
419,2023-07-06 06:59:00,19.1,1
419,2023-07-06 07:00:00,19.1,1
419,2023-07-06 07:01:00,19.1,1
419,2023-07-06 07:02:00,19.1,1
419,2023-07-06 07:03:00,19.1,1
419,2023-07-06 07:04:00,19.1,1
419,2023-07-06 07:05:00,19.18,1
419,2023-07-06 07:06:00,19.2,1
419,2023-07-06 07:07:00,19.17,1
419,2023-07-06 07:08:00,19.1,1
419,2023-07-06 07:09:00,19.1,1
419,2023-07-06 07:10:00,19.1,1
419,2023-07-06 07:11:00,19.18,1
419,2023-07-06 07:12:00,19.2,1
419,2023-07-06 07:13:00,19.23,1
419,2023-07-06 07:14:00,19.3,1
419,2023-07-06 07:15:00,19.3,1
419,2023-07-06 07:16:00,19.3,1
419,2023-07-06 07:17:00,19.3,1
419,2023-07-06 07:18:00,19.3,1
419,2023-07-06 07:19:00,19.37,1
